Bedroom,Bathroom,Property Size,Parking Lot,Tenure Type_Leasehold,Property Type_Condominium,Property Type_Duplex,Property Type_Flat,Property Type_Others,Property Type_Service Residence,Property Type_Studio,Property Type_Townhouse Condo,State_Grouped_Johor,State_Grouped_Kuala Lumpur,State_Grouped_Melaka,State_Grouped_Negeri Sembilan,State_Grouped_Other,State_Grouped_Penang,State_Grouped_Putrajaya,State_Grouped_Sabah,State_Grouped_Sarawak,State_Grouped_Selangor,City_Grouped_Ampang,City_Grouped_Ayer Itam,City_Grouped_Bayan Lepas,City_Grouped_Cheras,City_Grouped_Gelugor,City_Grouped_Georgetown,City_Grouped_Jelutong,City_Grouped_Johor Bahru,City_Grouped_Kajang,City_Grouped_Kota Kinabalu,City_Grouped_Kuching,City_Grouped_Other,City_Grouped_Petaling Jaya,City_Grouped_Puchong,City_Grouped_Selangor,City_Grouped_Sentul,City_Grouped_Seri Kembangan,City_Grouped_Setapak,City_Grouped_Shah Alam,City_Grouped_Sungai Ara,Land Title_Malay Reserved,Land Title_Non Bumi Lot,Floor Range_High,Floor Range_Low,Floor Range_Medium,Target_Price_Log,Original_Price
-2.9653964967435935,-1.946160087556246,-0.26853387040361887,0.012564298104070972,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,12.206077645517674,200000
0.1980287417180216,0.09644111792455802,0.0353341840160176,-1.1427382348800126,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.604852121186608,298000
0.1980287417180216,0.09644111792455802,0.003967159043668029,1.1678668310881546,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,12.94323910384853,418000
0.1980287417180216,0.09644111792455802,-0.013676792503278605,0.012564298104070972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.301387370778713,220000
0.1980287417180216,0.09644111792455802,0.03778473284198241,1.1678668310881546,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,12.676079399771027,320000
0.1980287417180216,0.09644111792455802,0.019160561764649853,1.1678668310881546,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12.54254845357358,280000
0.1980287417180216,0.09644111792455802,-0.12640203849765988,0.012564298104070972,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,12.676079399771027,320000
-1.383683877512786,-1.946160087556246,-0.09307457446453846,-1.1427382348800126,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,13.217675375388819,550000
-1.383683877512786,-1.946160087556246,-0.22589432083183117,-1.1427382348800126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,12.100717685412471,180000
0.1980287417180216,0.09644111792455802,-0.1607097220611672,-1.1427382348800126,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,12.206077645517674,200000
0.1980287417180216,0.09644111792455802,-0.06268776902257481,1.1678668310881546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,12.611541086966115,300000
0.1980287417180216,0.09644111792455802,-0.08719325728222291,1.1678668310881546,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,12.989976472461,438000
0.1980287417180216,0.09644111792455802,0.2225561143197291,1.1678668310881546,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,13.45883704259595,700000
-1.383683877512786,-1.946160087556246,-0.22099322317990155,-1.1427382348800126,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12.180759965737863,195000
0.1980287417180216,0.09644111792455802,0.0637605503972094,0.012564298104070972,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,13.108266481420335,493000
0.1980287417180216,0.09644111792455802,-0.05778667137064519,-1.1427382348800126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.180759965737863,195000
